"id","level","description","decoded_as","fields","parents","children"
"60152","5","Security Enabled Universal Group Member Removed","None","['win.system.eventID', 'win.system.eventID']","60113",""
"60154","12","Administrators Group Changed","None","['win.system.eventID', 'win.eventdata.subjectUserSid']","60144,60145",""
"60156","12","Enterprise Domain Controllers Group Changed","None","['win.eventdata.subjectUserSid', 'win.eventdata.subjectUserSid']","60144,60145",""
"60158","5","Terminal Server Users Group Changed","None","['win.eventdata.subjectUserSid', 'win.eventdata.subjectUserSid']","60144,60145",""
"60160","5","Domain Users Group Changed","None","['win.eventdata.subjectUserSid', 'win.eventdata.subjectUserSid']","60141,60142",""
"60162","12","Domain Guests Group Changed","None","['win.eventdata.subjectAccountName', 'win.eventdata.subjectUserSid']","60141,60142",""
"60164","12","Domain Controllers Group Changed","None","['win.eventdata.subjectUserSid', 'win.eventdata.subjectUserSid']","60141,60142",""
"60166","12","Schema Admins Group Changed","None","['win.eventdata.subjectUserSid', 'win.eventdata.subjectUserSid']","60141,60142",""
"60168","10","Group Policy Creator Owners Group Changed","None","['win.eventdata.subjectUserSid', 'win.eventdata.subjectUserSid']","60141,60142",""
"60170","5","Users Group Changed","None","['win.eventdata.subjectUserSid', 'win.eventdata.subjectUserSid']","60144,60145",""
"60172","10","Power Users Group Changed","None","['win.eventdata.subjectUserSid', 'win.eventdata.subjectUserSid']","60144,60145",""
"60174","10","Server Operators Group Changed","None","['win.eventdata.subjectUserSid', 'win.eventdata.subjectUserSid']","60144,60145",""
"60176","12","Backup Operators Group Changed","None","['win.eventdata.subjectUserSid', 'win.eventdata.subjectUserSid']","60144,60145",""
"60178","8","Pre-Windows 2000 Compatible Access Group Changed","None","['win.eventdata.subjectUserSid', 'win.eventdata.subjectUserSid']","60144,60145",""
"60180","10","Network Configuration Operators Group Changed","None","['win.eventdata.subjectUserSid', 'win.eventdata.subjectUserSid']","60144,60145",""
"60182","8","Performance Monitor Users Group Changed","None","['win.eventdata.subjectUserSid', 'win.eventdata.subjectUserSid']","60144,60145",""
"60184","8","Windows Authorization Access Group Changed","None","['win.eventdata.subjectUserSid', 'win.eventdata.subjectUserSid']","60144,60145",""
"60186","8","Distributed COM Users Group Changed","None","['win.eventdata.subjectUserSid', 'win.eventdata.subjectUserSid']","60144,60145",""
"60188","12","Read-only Domain Controllers Group Changed","None","['win.eventdata.subjectUserSid', 'win.eventdata.subjectUserSid']","60144,60145",""
"60190","10","Allowed RODC Password Replication Group Changed","None","['win.eventdata.subjectUserSid', 'win.eventdata.subjectUserSid']","60144,60145",""
"60192","10","Event Log Readers Group Changed","None","['win.eventdata.subjectUserSid', 'win.eventdata.subjectUserSid']","60144,60145",""
"60194","0","Windows Logon Success (ignored)","None","['win.eventdata.subjectUserSid', 'win.system.eventID', 'win.eventdata.subjectUserName']","60106,60137",""
"60196","10","Windows DC - Possible replay attack","None","['win.eventdata.failureCode', 'win.eventdata.failureCode']","60131",""
"60198","5","MS SQL Server Logon Failure","None","['win.eventdata.failureCode', 'win.system.eventID']","60104",""
"60200","3","IIS NetworkCleartext Logon Success","None","['win.system.eventID', 'win.system.eventID', 'win.eventdata.logonType']","60106",""
"60202","5","Security Enabled Global Group Deleted $(win.eventdata.memberSid)","None","['win.system.eventID', 'win.eventdata.logonType', 'win.system.eventID']","60139",""
"60204","10","Multiple Windows Logon Failures","None","[]","None",""
"60206","10","Multiple Windows error Security events","None","[]","None",""
"60208","8","IKE DoS-prevention mode started","None","['win.system.eventID']","60103",""
"60210","8","An IPsec Quick Mode negotiation failed","None","['win.system.eventID', 'win.system.eventID']","60104",""
"60212","4","IPsec dropped an inbound packet that failed an integrity check","None","['win.system.eventID', 'win.system.eventID']","60103",""
"60214","8","IPsec dropped an inbound clear text packet that should have been secured","None","['win.system.eventID', 'win.system.eventID']","60103",""
"60216","7","During Main Mode negotiation, IPsec received an invalid negotiation packet","None","['win.system.eventID', 'win.system.eventID']","60103",""
"60218","7","During Extended Mode negotiation, IPsec received an invalid negotiation packet","None","['win.system.eventID', 'win.system.eventID']","60103",""
"60220","8","IPsec Services failed to get the complete list of network interfaces on the computer","None","['win.system.eventID', 'win.system.eventID']","60104",""
"60222","8","IPsec Services has experienced a critical failure and has been shut down","None","['win.system.eventID', 'win.system.eventID']","60104",""
"60224","8","IPsec Services was disabled","None","['win.system.eventID', 'win.system.eventID']","60103",""
"60600","0","Windows Application informational event","None","['win.system.severityValue']","60003","60604, 60606, 60608, 60640, 60648, 60674, 60726, 60770, 60774, 60790, 60824, 60838, 61024, 61026, 61036, 61054, 90499, 90501, 90503, 90505, 90507, 90509, 90511, 90513, 90515, 90517, 90519, 90521, 90523, 90525, 90527, 90529, 90531, 90533, 90535, 90537, 90539, 90541, 90543, 90545, 90547, 90549, 90551, 90553, 90555, 90557, 90559, 90561, 90563"
"60602","9","Windows Application error event","None","['win.system.severityValue', 'win.system.severityValue']","60003","60646, 60706, 60708, 60728, 61016, 61022"
"60604","5","Chrome Remote Desktop attempt - Client connected $(win.eventdata.data)","None","['win.system.providerName', 'win.system.message', 'win.system.providerName', 'win.system.eventID']","60600",""
"60606","5","Chrome Remote Desktop attempt - started connection from $(win.eventdata.data)","None","['win.system.providerName', 'win.system.eventID', 'win.system.providerName', 'win.system.eventID']","60600",""
"60608","4","Summary event of the report's signatures","None","['win.system.providerName', 'win.system.eventID', 'win.system.providerName', 'win.system.eventID']","60600",""
"60610","3","Windows Installer began an installation process","None","['win.system.providerName', 'win.system.eventID']","60609",""
"60612","3","Application Installed $(win.eventdata.data)","None","['win.system.eventID', 'win.system.eventID']","60609",""
"60614","5","Unexpected or missing value in key","None","['win.system.eventID', 'win.system.eventID']","60609",""
"60616","3","Windows installer restarted to complete a configuration","None","['win.system.eventID', 'win.system.eventID']","60609",""
"60618","5","Installation not permitted due to an error in software restriction policy processing","None","['win.system.eventID', 'win.system.eventID']","60609",""
"60620","5","Windows Installer proxy information not correctly registered","None","['win.system.eventID', 'win.system.eventID']","60609",""
"60622","5","Detection of product feature component failed","None","['win.system.eventID', 'win.system.eventID']","60609",""
"60624","3","Update successfully removed","None","['win.system.eventID', 'win.system.eventID']","60609",""
"60626","3","Update installed successfully","None","['win.system.eventID', 'win.system.eventID']","60609",""
"60628","5","File in use by another program","None","['win.system.eventID', 'win.system.eventID']","60609",""
"60630","3","The product installation or update required a restart for all changes to take effect","None","['win.system.eventID', 'win.system.eventID']","60609",""
"60632","3","Assembly component is in use","None","['win.system.eventID', 'win.system.eventID']","60609",""
"60634","3","Windows Installer installed the product","None","['win.system.eventID', 'win.system.eventID']","60609",""
"60636","3","Windows installer installed an update","None","['win.system.eventID', 'win.system.eventID']","60609",""
"60638","0","Windows installer requires a system restart","None","['win.system.eventID', 'win.system.eventID']","60609",""
"60640","0","Group of SPP events","None","['win.system.providerName', 'win.system.eventID', 'win.system.providerName']","60600","60642, 60644"
"60642","3","Software Protection service scheduled successfully","None","['win.system.eventID', 'win.system.eventID']","60640",""
"60644","3","Proof of Purchase installed successfully","None","['win.system.eventID', 'win.system.eventID']","60640",""
"60646","5","License Activation (slui.exe) failed","None","['win.system.eventID', 'win.system.providerName', 'win.system.eventID']","60602",""
"60648","0","Group of Windows Search events","None","['win.system.providerName', 'win.system.eventID', 'win.system.providerName']","60600","60650, 60652, 60654, 60656, 60658, 60660, 60662, 60664, 60666, 60668, 60670"
"60650","5","Internal error generated by a component loaded in the system","None","['win.system.eventID', 'win.system.eventID']","60648",""
"60652","9","Critical error: System low on resources","None","['win.system.eventID', 'win.system.eventID']","60648",""
"60654","5","Registry version does not match with the expected one","None","['win.system.eventID', 'win.system.eventID']","60648",""
"60656","7","Application network access account invalid","None","['win.system.eventID', 'win.system.eventID']","60648",""
"60658","5","Cannot update checkpoint record","None","['win.system.eventID', 'win.system.eventID']","60648",""
"60660","5","Cannot restore gatherer files from the previous checkpoint","None","['win.system.eventID', 'win.system.eventID']","60648",""
"60662","5","Unable to terminate notifications normally","None","['win.system.eventID', 'win.system.eventID']","60648",""
"60664","5","Disk full, update paused","None","['win.system.eventID', 'win.system.eventID']","60648",""
"60666","5","Missing directory configuration","None","['win.system.eventID', 'win.system.eventID']","60648",""
"60668","3","The Windows Search Service started","None","['win.system.eventID', 'win.system.eventID']","60648",""
"60670","3","Performance monitoring cannot be initialized because the counters are not loaded or the shared memory object cannot be opened","None","['win.system.eventID', 'win.system.eventID']","60648",""
"60672","5","The Windows Search Service attempted to remove the old search index","None","['win.system.eventID', 'win.system.providerName', 'win.system.eventID']","60601",""
"60674","3","Created default configuration for user","None","['win.system.eventID', 'win.system.providerName', 'win.system.eventID', 'win.system.providerName']","60600",""
"60676","3","The VSS service is shutting down due to idle timeout","None","['win.system.providerName', 'win.system.eventID']","60675",""
"60678","5","Unexpected error returned by DeleteVolumeMountPoint","None","['win.system.eventID', 'win.system.eventID']","60675",""
"60680","5","Cannot interpret user name specified in registry","None","['win.system.eventID', 'win.system.eventID']","60675",""
"60682","4","The EventSystem service is disabled or attempting to start during Safe Mode","None","['win.system.eventID', 'win.system.eventID']","60675",""
"60684","3","COM+ Event System service or COM+ System Application service disabled","None","['win.system.eventID', 'win.system.eventID']","60675",""
"60686","3","Microsoft Software Shadow Copy Provider service disabled","None","['win.system.eventID', 'win.system.eventID']","60675",""
"60688","5","Cannot find Diff Area for creating shadow copies","None","['win.system.eventID', 'win.system.eventID']","60675",""
"60690","4","System may be low on resources","None","['win.system.eventID', 'win.system.eventID']","60675",""
"60692","5","Sqllib error: Database not simple","None","['win.system.eventID', 'win.system.eventID']","60675",""
"60694","5","Sqllib error: Failed to create VDS object","None","['win.system.eventID', 'win.system.eventID']","60675",""
"60696","5","VssAdmin: Unable to create a shadow copy","None","['win.system.eventID', 'win.system.eventID']","60675",""
"60698","5","Unexpected error querying for the IVssWriterCallback interface","None","['win.system.eventID', 'win.system.eventID']","60675",""
"60700","5","Volume Shadow Copy Service: Writers do not have enough privileges to create Shadow Copy","None","['win.system.eventID', 'win.system.eventID']","60675",""
"60702","5","The VSS service is shutting down due to idle timeout","None","['win.system.eventID', 'win.system.eventID']","60675",""
"60704","5","OFO: Directory can't be removed","None","['win.system.eventID', 'win.system.eventID']","60675",""
"60706","5","Error creating or using the COM+ Writers publisher interface","None","['win.system.providerName', 'win.system.eventID', 'win.system.providerName', 'win.system.eventID']","60602",""
"60708","5","Error calling a routine on a Shadow Copy Provider","None","['win.system.providerName', 'win.system.eventID', 'win.system.providerName', 'win.system.eventID']","60602",""
"60710","5","Writer did not respond to a GatherWriterStatus call","None","['win.system.eventID', 'win.system.eventID']","60675",""
"60712","5","Volume/disk not connected or not found","None","['win.system.eventID', 'win.system.eventID']","60675",""
"60714","5","VSS was denied access to the root","None","['win.system.eventID', 'win.system.eventID']","60675",""
"60716","4","Skipped creation of restore point for $(win.eventdata.data) as there is a previous restore point available","None","['win.system.providerName', 'win.system.eventID']","60715",""
"60718","3","Restore point successfully created","None","['win.system.eventID', 'win.system.eventID']","60715",""
"60720","3","Successfully initialized System Restore","None","['win.system.eventID', 'win.system.eventID']","60715",""
"60722","3","Successfully created scheduled restore point","None","['win.system.eventID', 'win.system.eventID']","60715",""
"60724","5","Application faulted","None","['win.system.providerName', 'win.system.eventID']","60723",""
"60726","0","Group of WMI events","None","['win.system.eventID', 'win.system.providerName']","60600","60730, 60732, 60734, 60736, 60738, 60740, 60742, 60744, 60746, 60748"
"60728","5","WMI Service could not be initialized","None","['win.system.eventID', 'win.system.providerName', 'win.system.eventID']","60602",""
"60730","5","Inconsistent system shutdown detected","None","['win.system.eventID', 'win.system.eventID']","60726",""
"60732","5","A quota reached a warning value, WMI stopped WMIPRVSE.EXE","None","['win.system.eventID', 'win.system.eventID']","60726",""
"60734","5","Event provider attempted to register a syntactically invalid query","None","['win.system.eventID', 'win.system.eventID']","60726",""
"60736","5","Event provider attempted to register query","None","['win.system.eventID', 'win.system.eventID']","60726",""
"60738","5","WMI ADAP was unable to save object","None","['win.system.eventID', 'win.system.eventID']","60726",""
"60740","3","The provider has been registered in the WMI namespace","None","['win.system.eventID', 'win.system.eventID']","60726",""
"60742","5","The WMI Service failed to load the repository files","None","['win.system.eventID', 'win.system.eventID']","60726",""
"60744","5","WMI Service could not deliver results asynchronously for the namespace","None","['win.system.eventID', 'win.system.eventID']","60726",""
"60746","5","WMI service was unable to locate the repository files during the service startup","None","['win.system.eventID', 'win.system.eventID']","60726",""
"60748","3","WMI Core, Provider SubSystem and Event SubSystem initialized sucessfully","None","['win.system.eventID', 'win.system.eventID']","60726",""
"60750","3","EventSystem supressed duplicate log entries for $(win.eventdata.param1) seconds","None","['win.system.providerName', 'win.system.eventID', 'win.eventdata.param1']","60749",""
"60752","5","EventObjectChange event could not be fired, query criteria contains an error","None","['win.system.eventID', 'win.system.eventID']","60749",""
"60754","5","The type library specified in EventClass could not be loaded","None","['win.system.eventID', 'win.system.eventID']","60749",""
"60756","5","The COM+ Event System detected a corrupt IEventSubscription object","None","['win.system.eventID', 'win.system.eventID']","60749",""
"60758","5","The COM+ Event System detected an unexpected null pointer during its internal processing","None","['win.system.eventID', 'win.system.eventID']","60749",""
"60760","5","The COM+ Event System detected an unexpected error from a Win32 API call","None","['win.system.eventID', 'win.system.eventID']","60749",""
"60762","5","The COM+ Event System caught an exception","None","['win.system.eventID', 'win.system.eventID']","60749",""
"60764","5","The COM+ Event System could not store the per-user subscription","None","['win.system.eventID', 'win.system.eventID']","60749",""
"60766","5","The COM+ Event System could not remove the object","None","['win.system.eventID', 'win.system.eventID']","60749",""
"60768","5","The COM+ Event System failed to create an instance of the MultiInterfacePublisherFilter","None","['win.system.eventID', 'win.system.eventID']","60749",""
"60770","0","Group of Desktop Window Manager events","None","['win.system.eventID', 'win.system.providerName']","60600","60772"
"60772","5","Unable to start Desktop Window Manager due to composited theme not used","None","['win.system.eventID', 'win.system.eventID']","60770",""
"60774","0","Group of Winlogon events","None","['win.system.eventID', 'win.system.providerName']","60600","60776, 60778, 60780, 60782, 60784, 60786, 60788"
"60776","7","$(win.eventdata.data) was unavailable to handle a critical notification event","None","['win.system.eventID', 'win.system.eventID']","60774",""
"60778","5","The shell stopped unexpectedly","None","['win.system.eventID', 'win.system.eventID']","60774",""
"60780","5","Desktop switch failed","None","['win.system.eventID', 'win.system.eventID']","60774",""
"60782","5","Windows Logon process failed to disconnect the user session","None","['win.system.eventID', 'win.system.eventID']","60774",""
"60784","5","Invalid Windows license","None","['win.system.eventID', 'win.system.eventID']","60774",""
"60786","5","The winlogon notification subscriber failed a notification event","None","['win.system.eventID', 'win.system.eventID']","60774",""
"60788","9","The winlogon notification subscriber failed a critical notification event","None","['win.system.eventID', 'win.system.eventID']","60774",""
"60790","4","The registry file is still in use by other applications or services","None","['win.system.eventID', 'win.system.providerName', 'win.system.eventID']","60600",""
"60792","5","Unable to load registry","None","['win.system.providerName', 'win.system.eventID']","60791",""
"60794","3","Offline Caching enabled on the Roaming Profile share","None","['win.system.eventID', 'win.system.eventID']","60791",""
"60796","5","The database engine stopped an instance","None","['win.system.providerName', 'win.system.eventID']","60795",""
"60798","3","The database engine attached a database","None","['win.system.eventID', 'win.system.eventID']","60795",""
"60800","5","The backup was interrupted by the client or the connection failed","None","['win.system.eventID', 'win.system.eventID']","60795",""
"60802","5","Unable to read log header","None","['win.system.eventID', 'win.system.eventID']","60795",""
"60804","5","Database engine stopped","None","['win.system.eventID', 'win.system.eventID']","60795",""
"60806","3","Starting full backup","None","['win.system.eventID', 'win.system.eventID']","60795",""
"60808","3","The database engine is replaying log file C:\Winnt\system32\wins\j50.log","None","['win.system.eventID', 'win.system.eventID']","60795",""
"60810","5","Log version stamp does not match database engine version stamp","None","['win.system.eventID', 'win.system.eventID']","60795",""
"60812","5","Unable to write a shadowed header file","None","['win.system.eventID', 'win.system.eventID']","60795",""
"60814","5","The database page read failed verification due to a page checksum mismatch","None","['win.system.eventID', 'win.system.eventID']","60795",""
"60816","5","An attempt to open the file for read only access failed with system error","None","['win.system.eventID', 'win.system.eventID']","60795",""
"60818","5","The secondary index WReplicaSetNameIndex of table ConfigTable may be corrupt","None","['win.system.eventID', 'win.system.eventID']","60795",""
"60820","3","Shadow copy 2 freeze started","None","['win.system.eventID', 'win.system.eventID']","60795",""
"60822","5","Volume Shadow Copy Service warning: Could not perform a backup","None","['win.system.eventID', 'win.system.eventID']","60795",""
"60824","0","Group of CAPI2 events","None","['win.system.providerName', 'win.system.eventID', 'win.system.providerName']","60600","60826, 60828, 60830, 60832, 60834, 60836"
"60826","5","Failed extract of third-party root list from auto update cab","None","['win.system.eventID', 'win.system.eventID']","60824",""
"60828","3","Successful auto update of third-party root certificate","None","['win.system.eventID', 'win.system.eventID']","60824",""
"60830","3","Successful auto update retrieval of third-party root certificate","None","['win.system.eventID', 'win.system.eventID']","60824",""
"60832","3","Successful auto update retrieval of third-party root list sequence number","None","['win.system.eventID', 'win.system.eventID']","60824",""
"60834","3","Successful auto property update of third-party root certificate","None","['win.system.eventID', 'win.system.eventID']","60824",""
"60836","5","The Cryptographic Services failed to initialize the Catalog Database. ESENT error","None","['win.system.eventID', 'win.system.eventID']","60824",""
"60838","0","Group of MSDTC events","None","['win.system.eventID', 'win.system.providerName']","60600","60840, 60842, 60844, 60846, 60848, 60850, 60852, 60854, 60856, 60858, 60860, 60862, 60864, 60866, 60868, 60870, 60872, 60874, 60876, 60878, 60880, 60882, 60884, 60886, 60888, 60890, 60892, 60894, 60896, 60898, 60900, 60902, 60904, 60906, 60908, 60910, 60912, 60914, 60916, 60918, 60920, 60922, 60924, 60926, 60928, 60930, 60932, 60934, 60936, 60938, 60940, 60942, 60944, 60946, 60948, 60950, 60952, 60954, 60956, 60958, 60960, 60962, 60964, 60966, 60968, 60970, 60972, 60974, 60976, 60978, 60980, 60982, 60984, 60986, 60988, 60990, 60992, 60994, 60996, 60998, 61000, 61002, 61004, 61006, 61008, 61010, 61012, 61014"
"60840","5","Permission denied to manage the MS DTC on this system","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60842","5","The MS DTC has the same unique identity as the local one","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60844","9","MS DTC run out of memory","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60846","3","Microsoft Distributed Transaction Coordinator service successfully removed","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60848","5","MS DTC service could not be removed","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60850","5","MS DTC Transaction Manager could not be loaded","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60852","5","MS DTC user interface server object could not be initialized","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60854","5","MS DTC user interface server object does not support the requested interface","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60856","5","MS DTC Log Manager DLL could not be loaded","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60858","5","MS DTC log file is full and cannot accept new log records","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60860","4","MS DTC log file has wrapped","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60862","5","Could not force transaction outcome","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60864","5","Could not force transaction outcome","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60866","5","An error occurred initializing the transaction bridge","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60868","4","A log client has reported taking a checkpoint","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60870","5","Transaction not found","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60872","3","The MSDTC TM could not determine if an incoming connection request is from a remote machine","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60874","5","Could not resolve the transaction due to an unknown error","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60876","7","MS DTC encountered an internal error and is terminating","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60878","5","Invalid command line arguments","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60880","5","No transaction selected","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60882","5","MS DTC Transaction Manager is in an inconsistent state and cannot proceed","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60884","5","MS DTC Transaction Manager start failed","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60886","5","MS DTC XA Transaction Manager object could not be created","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60888","5","Could not locate the MS DTC TIP Gateway contact object","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60890","5","MS DTC TIP Gateway failed to initialize","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60892","5","Failed to initialize COM while trying to start MS DTC","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60894","5","Failed to convert the caller provided TIP Transaction URL into a valid MS DTC Transaction Id","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60896","5","The DllGetTransactionManagerCore function is missing from the OLE Transactions Proxy DLL","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60898","5","Failed to open the registry key containing the list of transaction managers","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60900","5","Failed to open the registry key containing the name of the OLE Transactions Proxy DLL","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60902","5","Failed to start MS DTC via the MS DTC Proxy DLL","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60904","8","MS DTC TIP Gateway illegal transition","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60906","5","MS DTC TIP Gateway encountered error calling CoCreateInstance","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60908","5","The MS DTC Transaction Manager sent a TIP "ABORT COMMAND"","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60910","3","The MS DTC Transaction Manager sent a TIP "PREPARE COMMAND"","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60912","5","The MS DTC Transaction Manager received a TIP "ERROR COMMAND"","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60914","5","The MS DTC Transaction Manager received a TIP "ERROR COMMAND" for a "Prepared" transaction","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60916","5","Failed to initialize the MS DTC Communication Manager","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60918","5","The MS DTC Connection Manager is unable to register with RPC to use TCP/IP or UDP/IP","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60920","5","MS DTC was not able to allocate a console","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60922","9","Illegal transition caused fatal error","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60924","5","Unexpected event occurred on synchronization object","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60926","5","MS DTC was unable to bind to the TIP socket","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60928","5","The MS DTC Transaction Manager received a TIP "ERROR COMMAND" for an Active transaction","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60930","4","The existing cluster resource for MS DTC is not configured correctly","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60932","5","The installation of MS DTC on this node used to be a part of cluster that had a newer version of MS DTC installed","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60934","5","MS DTC cannot start because it failed to initialize the log file for its first usage after a cluster install","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60936","4","No transaction is selected","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60938","5","The version of the transaction manager is not compatible for this feature","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60940","5","The initialization of the tracing infrastructure failed","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60942","5","The attempt to stop the existing trace session failed","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60944","5","The attempt to update the maximum buffer count of the existing trace session failed","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60946","5","The thread launched to update the trace settings has failed","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60948","5","Failed to create a new trace session","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60950","5","Failed to flush the existing trace data","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60952","5","Failed to update all the trace settings in the registry","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60954","5","MS DTC Transaction Manager start failed","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60956","5","MS DTC failed to process a system restore event","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60958","3","MS DTC has processed a system restore event","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60960","5","Failed to read the needed name objects from the registry","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60962","5","Failed to stop MSDTC service or one of its dependent services","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60964","5","Failed to stop the MS DTC service","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60966","5","The MS DTC Transaction Manager is in an inconsistent state and cannot proceed","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60968","5","Failed to set the MS DTC service account information in the registry","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60970","5","A MS DTC component has encountered an internal error","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60972","5","MS DTC was unable to start because this version of dtc is not compatible with the version of MS DTC installed on another node of the cluster","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60974","3","Entering MSDTC log storage warning limits","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60976","5","KTMRM service failed to load the system restore information","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60978","5","Attempt to thaw the transaction manager failed","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60980","5","Unexpected error when connecting to the Kernel Transaction Manager","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60982","5","MSDTC was unable to migrate its log during Windows upgrade","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60984","5","MSDTC encountered an error during Windows upgrade","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60986","5","The maximum number of log buffers in use has been reached","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60988","9","Received unknown connection manager message type","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60990","3","The MS DTC XA Transaction Manager called the XA resource manager's xa_open function","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60992","3","The XA Transaction Manager attempted to load the XA resource manager DLL","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60994","5","MS DTC transaction outcome is unexpected","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60996","5","Heuristic damage information","None","['win.system.eventID', 'win.system.eventID']","60838",""
"60998","3","The XA Transaction Manager called the XA resource manager's xa_open function","None","['win.system.eventID', 'win.system.eventID']","60838",""
"61000","3","The MS DTC XA Transaction Manager called the XA resource manager's xa_recover function","None","['win.system.eventID', 'win.system.eventID']","60838",""
"61002","3","The MS DTC XA Transaction Manager called the XA resource manager's xa_rollback function","None","['win.system.eventID', 'win.system.eventID']","60838",""
"61004","3","The XA Transaction Manager called the "GetXaSwitch" function in the XA resource manager DLL","None","['win.system.eventID', 'win.system.eventID']","60838",""
"61006","3","The MS DTC XA Transaction Manager called the XA resource manager's xa_commit function","None","['win.system.eventID', 'win.system.eventID']","60838",""
"61008","3","The MS DTC XA Transaction Manager called the XA resource manager's xa_prepare function","None","['win.system.eventID', 'win.system.eventID']","60838",""
"61010","3","The value of XaTmMinWarmRecoveryInterval is greater than the value of XaTmMaxWarmRecoveryInterval","None","['win.system.eventID', 'win.system.eventID']","60838",""
"61012","5","MS DTC has received an invalid message","None","['win.system.eventID', 'win.system.eventID']","60838",""
"61014","5","The MS DTC XA Transaction Manager failed attempting to decrypt information in a log record","None","['win.system.eventID', 'win.system.eventID']","60838",""
"61016","0","Group of .NET Runtime events","None","['win.system.eventID', 'win.system.providerName']","60602","61018, 61020"
"61018","5","The description for Event ID 0 in Source .NET Runtime cannot be found","None","['win.system.eventID', 'win.system.eventID']","61016",""
"61020","5",".NET Runtime - CLR 2.0 does not support profilers written for CLR 1.x","None","['win.system.eventID', 'win.system.eventID']","61016",""
